YEAR,MO,DY,HR,CloudCover,SolarIrradiance,Temp2m,DewPoint2m,Humidity2m,SolarZenith,Forecasted_SW_DWN
2017,10,22,16,19.34,49.1,26.82,16.27,52.73,83.58,51.12
2017,10,22,17,19.29,0.0,24.05,14.37,54.86,90.0,0.0
2017,10,22,18,6.73,0.0,23.07,13.54,55.07,90.0,0.0
2017,10,22,19,4.88,0.0,22.33,13.0,55.64,90.0,0.0
2017,10,22,20,0.63,0.0,21.74,12.5,55.81,90.0,0.0
2017,10,22,21,0.63,0.0,21.21,12.05,55.97,90.0,0.0
2017,10,22,22,0.63,0.0,20.66,11.68,56.46,90.0,0.0
2017,10,22,23,0.63,0.0,20.15,11.34,56.96,90.0,0.0
2017,10,23,0,0.31,0.0,19.66,11.03,57.51,90.0,0.0
2017,10,23,1,0.0,0.0,19.2,10.72,57.93,90.0,0.0
2017,10,23,2,0.63,0.0,18.85,10.42,58.08,90.0,0.0
2017,10,23,3,1.26,0.0,18.65,10.18,57.88,90.0,0.0
2017,10,23,4,1.89,0.0,18.63,9.94,57.03,90.0,0.0
2017,10,23,5,35.32,0.0,18.75,9.64,55.56,90.0,0.0
2017,10,23,6,66.94,64.25,19.46,10.13,54.96,82.1,67.57
2017,10,23,7,0.68,269.3,22.62,14.51,60.33,70.16,269.62
2017,10,23,8,0.55,444.62,26.69,11.63,39.8,59.12,445.2
2017,10,23,9,0.42,606.67,29.76,9.72,29.13,49.8,607.12
2017,10,23,10,0.29,709.38,32.48,8.66,23.05,43.36,709.5
2017,10,23,11,3.24,778.78,32.52,10.03,25.32,41.21,782.78
2017,10,23,12,4.57,738.45,32.55,10.25,25.73,43.98,742.75
2017,10,23,13,0.0,615.97,32.03,10.59,27.06,50.86,615.97
2017,10,23,14,1.05,444.4,32.4,9.07,23.82,60.46,445.52
2017,10,23,15,2.1,239.6,31.24,9.07,25.4,71.66,240.95
2017,10,23,16,3.14,55.2,27.45,15.98,50.22,83.8,55.55
2017,10,23,17,0.63,0.0,24.56,13.85,51.4,90.0,0.0
2017,10,23,18,0.63,0.0,23.04,12.96,53.18,90.0,0.0
2017,10,23,19,1.26,0.0,21.87,12.14,54.21,90.0,0.0
2017,10,23,20,3.14,0.0,21.04,11.2,53.54,90.0,0.0
2017,10,23,21,0.04,0.0,20.46,10.42,52.68,90.0,0.0
2017,10,23,22,5.64,0.0,20.06,9.85,51.97,90.0,0.0
2017,10,23,23,3.14,0.0,19.76,9.42,51.48,90.0,0.0
2017,10,24,0,5.03,0.0,19.52,9.08,51.1,90.0,0.0
2017,10,24,1,0.0,0.0,19.25,8.79,50.85,90.0,0.0
2017,10,24,2,1.89,0.0,18.85,8.55,51.28,90.0,0.0
2017,10,24,3,3.14,0.0,18.31,8.39,52.52,90.0,0.0
2017,10,24,4,2.52,0.0,17.78,8.28,53.85,90.0,0.0
2017,10,24,5,0.63,0.0,17.24,8.2,55.43,90.0,0.0
2017,10,24,6,61.63,70.78,17.65,8.92,56.73,82.28,70.95
2017,10,24,7,5.26,258.33,21.21,13.05,59.81,70.34,260.95
2017,10,24,8,0.86,461.98,25.34,10.01,38.49,59.34,462.35
2017,10,24,9,0.0,630.15,28.62,8.08,27.52,50.07,630.15
2017,10,24,10,1.01,733.53,30.33,8.24,25.18,43.68,734.75
2017,10,24,11,2.02,780.53,30.87,8.83,25.58,41.56,783.05
2017,10,24,12,0.21,741.17,31.41,8.86,24.75,44.31,741.22
2017,10,24,13,1.96,630.95,31.4,9.1,25.15,51.16,632.45
2017,10,24,14,2.72,463.12,30.97,9.13,25.83,60.72,465.4
2017,10,24,15,1.27,259.02,29.61,9.5,28.67,71.89,259.52
2017,10,24,16,3.14,60.58,25.81,14.93,51.4,84.0,61.1
2017,10,24,17,3.14,0.0,22.71,13.2,55.11,90.0,0.0
2017,10,24,18,3.14,0.0,21.52,12.41,56.23,90.0,0.0
2017,10,24,19,7.56,0.0,20.55,11.95,57.93,90.0,0.0
2017,10,24,20,9.45,0.0,19.79,11.59,59.34,90.0,0.0
2017,10,24,21,12.59,0.0,19.31,11.28,59.84,90.0,0.0
2017,10,24,22,2.72,0.0,19.34,10.76,57.67,90.0,0.0
2017,10,24,23,17.61,0.0,19.48,10.2,55.12,90.0,0.0
2017,10,25,0,0.0,0.0,19.24,9.94,54.98,90.0,0.0
2017,10,25,1,14.45,0.0,19.1,9.69,54.48,90.0,0.0
2017,10,25,2,10.67,0.0,18.22,9.65,57.42,90.0,0.0
2017,10,25,3,18.22,0.0,17.82,9.47,58.14,90.0,0.0
2017,10,25,4,16.96,0.0,17.51,9.25,58.46,90.0,0.0
2017,10,25,5,10.04,0.0,17.16,9.05,58.94,90.0,0.0
2017,10,25,6,68.63,78.72,17.22,9.61,60.98,82.45,82.53
2017,10,25,7,2.04,290.35,20.24,13.06,63.5,70.53,291.5
2017,10,25,8,1.39,496.05,23.43,10.74,44.85,59.56,496.83
2017,10,25,9,0.73,658.55,26.1,9.27,34.6,50.34,658.9
2017,10,25,10,0.37,759.62,27.8,9.38,31.55,44.0,759.85
2017,10,25,11,1.35,774.38,28.9,9.61,30.09,41.9,775.05
2017,10,25,12,2.65,732.33,29.44,9.74,29.48,44.65,733.85
2017,10,25,13,1.42,620.85,29.57,9.83,29.46,51.46,622.75
2017,10,25,14,2.14,452.8,29.45,10.06,30.14,60.98,454.05
2017,10,25,15,2.58,248.43,28.68,9.74,30.88,72.12,250.3
2017,10,25,16,3.77,54.17,25.86,14.38,49.48,84.2,54.85
2017,10,25,17,5.71,0.0,24.6,11.05,42.64,90.0,0.0
2017,10,25,18,13.86,0.0,24.31,9.78,39.78,90.0,0.0
2017,10,25,19,16.37,0.0,23.21,9.79,42.58,90.0,0.0
2017,10,25,20,16.37,0.0,22.02,10.06,46.61,90.0,0.0
2017,10,25,21,1.61,0.0,20.75,10.3,51.28,90.0,0.0
2017,10,25,22,17.01,0.0,19.56,10.48,55.87,90.0,0.0
2017,10,25,23,16.38,0.0,18.42,10.56,60.28,90.0,0.0
2017,10,26,0,18.27,0.0,17.55,10.56,63.6,90.0,0.0
2017,10,26,1,0.13,0.0,16.98,10.45,65.51,90.0,0.0
2017,10,26,2,14.5,0.0,16.63,10.33,66.41,90.0,0.0
2017,10,26,3,19.52,0.0,16.41,10.22,66.84,90.0,0.0
2017,10,26,4,15.75,0.0,16.23,10.11,67.13,90.0,0.0
2017,10,26,5,10.71,0.0,16.05,10.0,67.43,90.0,0.0
2017,10,26,6,9.83,77.88,16.55,10.49,67.43,82.63,79.2
2017,10,26,7,9.08,280.5,20.45,12.96,62.23,70.72,285.0
2017,10,26,8,7.05,481.1,23.93,11.84,46.77,59.79,485.92
2017,10,26,9,4.76,638.97,26.67,10.66,36.66,50.61,642.5
2017,10,26,10,2.58,737.05,28.3,10.44,32.88,44.32,738.28
2017,10,26,11,11.33,699.42,29.15,10.52,31.51,42.24,706.88
2017,10,26,12,15.83,634.35,29.58,10.6,30.9,44.98,664.78
2017,10,26,13,27.24,525.92,29.6,10.76,31.22,51.76,553.88
2017,10,26,14,30.73,366.58,29.35,10.96,32.08,61.24,390.1
2017,10,26,15,8.29,199.5,28.75,10.44,32.02,72.35,203.9
2017,10,26,16,10.39,40.22,26.7,13.93,45.62,84.4,40.65
2017,10,26,17,1.89,0.0,25.44,11.4,41.43,90.0,0.0
2017,10,26,18,0.63,0.0,25.41,10.24,38.41,90.0,0.0
2017,10,26,19,0.63,0.0,24.55,10.37,40.95,90.0,0.0
2017,10,26,20,1.57,0.0,23.34,10.73,45.24,90.0,0.0
2017,10,26,21,2.52,0.0,21.7,10.99,50.81,90.0,0.0
2017,10,26,22,2.52,0.0,20.57,11.2,55.09,90.0,0.0
2017,10,26,23,3.14,0.0,19.78,11.27,58.1,90.0,0.0
2017,10,27,0,6.86,0.0,19.31,11.2,59.52,90.0,0.0
2017,10,27,1,7.07,0.0,19.06,11.06,59.88,90.0,0.0
2017,10,27,2,1.56,0.0,18.9,10.88,59.74,90.0,0.0
2017,10,27,3,0.63,0.0,18.76,10.68,59.47,90.0,0.0
2017,10,27,4,2.52,0.0,18.61,10.46,59.24,90.0,0.0
2017,10,27,5,1.89,0.0,18.44,10.23,58.95,90.0,0.0
2017,10,27,6,20.97,62.53,18.6,10.51,59.49,82.8,63.65
2017,10,27,7,6.38,245.48,20.96,13.89,64.19,70.91,247.68
2017,10,27,8,2.63,438.15,24.76,11.49,43.8,60.02,439.4
2017,10,27,9,5.89,593.92,28.33,8.88,29.59,50.88,598.95
2017,10,27,10,3.18,691.3,29.48,8.67,27.37,44.63,697.17
2017,10,27,11,14.42,705.25,29.98,8.93,27.12,42.58,716.92
2017,10,27,12,17.34,659.3,30.17,8.83,26.68,45.3,675.3
2017,10,27,13,4.48,558.55,30.16,8.69,26.49,52.05,565.15
2017,10,27,14,10.64,392.17,29.82,7.92,25.55,61.49,400.23
2017,10,27,15,6.8,204.93,28.28,8.65,29.34,72.57,207.98
2017,10,27,16,6.63,40.05,25.2,13.63,48.87,84.58,40.42
2017,10,27,17,2.52,0.0,23.94,9.82,40.95,90.0,0.0
2017,10,27,18,7.51,0.0,23.26,8.82,39.81,90.0,0.0
2017,10,27,19,26.23,0.0,22.38,8.5,41.11,90.0,0.0
2017,10,27,20,30.69,0.0,20.73,8.99,47.08,90.0,0.0
2017,10,27,21,12.42,0.0,19.16,9.32,53.02,90.0,0.0
2017,10,27,22,31.35,0.0,18.08,9.39,56.95,90.0,0.0
2017,10,27,23,12.49,0.0,17.49,9.29,58.7,90.0,0.0
2017,10,28,0,10.65,0.0,17.17,9.22,59.57,90.0,0.0
2017,10,28,1,1.79,0.0,16.97,9.14,59.98,90.0,0.0
2017,10,28,2,4.4,0.0,16.79,9.03,60.26,90.0,0.0
2017,10,28,3,5.03,0.0,16.54,8.97,60.97,90.0,0.0
2017,10,28,4,26.32,0.0,16.26,8.92,61.83,90.0,0.0
2017,10,28,5,6.89,0.0,15.96,8.87,62.81,90.0,0.0
2017,10,28,6,5.86,56.1,16.17,9.3,63.8,82.98,56.33
2017,10,28,7,5.05,229.62,19.52,12.18,62.52,71.1,231.15
2017,10,28,8,1.28,416.7,23.47,10.93,45.4,60.24,417.23
2017,10,28,9,5.99,573.38,27.06,8.5,31.15,51.15,577.72
2017,10,28,10,14.22,660.58,29.11,7.8,26.28,44.95,679.75
2017,10,28,11,12.67,667.72,29.64,8.12,26.07,42.91,682.35
2017,10,28,12,19.4,620.15,30.04,8.37,25.89,45.62,641.78
2017,10,28,13,21.97,503.75,30.04,8.77,26.6,52.33,532.97
2017,10,28,14,27.07,346.52,29.71,8.85,27.25,61.74,372.2
2017,10,28,15,27.41,165.12,28.35,9.95,31.81,72.79,190.4
2017,10,28,16,43.85,33.88,26.1,13.34,45.5,84.77,36.25
2017,10,28,17,33.49,0.0,25.9,9.18,34.8,90.0,0.0
2017,10,28,18,37.83,0.0,25.36,8.69,34.75,90.0,0.0
2017,10,28,19,14.09,0.0,23.56,9.24,40.28,90.0,0.0
2017,10,28,20,15.24,0.0,21.42,10.07,48.58,90.0,0.0
2017,10,28,21,10.33,0.0,19.7,10.59,55.79,90.0,0.0
2017,10,28,22,3.77,0.0,18.39,10.62,60.61,90.0,0.0
2017,10,28,23,4.4,0.0,17.66,10.45,62.76,90.0,0.0
2017,10,29,0,3.14,0.0,17.23,10.27,63.7,90.0,0.0
2017,10,29,1,5.05,0.0,16.98,10.07,63.91,90.0,0.0
2017,10,29,2,6.37,0.0,16.85,9.86,63.54,90.0,0.0
2017,10,29,3,1.89,0.0,16.81,9.65,62.73,90.0,0.0
2017,10,29,4,6.32,0.0,16.75,9.43,62.1,90.0,0.0
2017,10,29,5,3.14,0.0,16.68,9.22,61.51,90.0,0.0
2017,10,29,6,6.48,54.35,16.89,9.52,61.89,83.15,54.38
2017,10,29,7,3.92,228.2,19.51,12.48,63.94,71.29,228.8
2017,10,29,8,2.17,410.67,23.08,11.0,46.66,60.47,411.65
2017,10,29,9,0.42,561.15,25.5,10.26,38.31,51.42,561.58
2017,10,29,10,1.94,656.75,27.03,10.47,35.52,45.26,658.25
2017,10,29,11,6.75,701.45,28.33,10.62,33.26,43.25,705.42
2017,10,29,12,17.66,647.6,28.99,10.65,32.1,45.94,664.05
2017,10,29,13,11.19,534.35,29.15,10.65,31.81,52.61,555.78
2017,10,29,14,36.06,364.02,28.98,10.84,32.58,61.99,394.58
2017,10,29,15,23.92,191.82,28.31,10.47,32.98,73.0,205.55
2017,10,29,16,17.0,36.8,26.11,13.43,45.7,84.94,38.5
2017,10,29,17,6.9,0.0,24.93,10.86,41.3,90.0,0.0
2017,10,29,18,11.25,0.0,24.72,9.64,38.5,90.0,0.0
2017,10,29,19,19.37,0.0,24.18,9.36,39.17,90.0,0.0
2017,10,29,20,11.87,0.0,22.8,9.63,43.37,90.0,0.0
2017,10,29,21,1.26,0.0,20.7,10.23,51.3,90.0,0.0
2017,10,29,22,5.94,0.0,19.09,10.64,58.24,90.0,0.0
2017,10,29,23,0.63,0.0,17.94,10.75,63.04,90.0,0.0
2017,10,30,0,0.4,0.0,17.26,10.74,65.65,90.0,0.0
2017,10,30,1,0.17,0.0,16.88,10.58,66.51,90.0,0.0
2017,10,30,2,1.89,0.0,16.68,10.39,66.53,90.0,0.0
2017,10,30,3,0.63,0.0,16.64,10.17,65.71,90.0,0.0
2017,10,30,4,0.63,0.0,16.68,9.93,64.49,90.0,0.0
2017,10,30,5,0.63,0.0,16.67,9.7,63.49,90.0,0.0
2017,10,30,6,2.91,72.25,16.91,9.89,63.38,83.32,72.57
2017,10,30,7,2.92,276.98,19.55,12.47,63.73,71.48,278.35
2017,10,30,8,2.93,475.8,23.19,11.17,46.88,60.69,478.5
2017,10,30,9,2.94,633.75,26.22,10.15,36.5,51.69,635.97
2017,10,30,10,3.69,726.95,27.59,10.42,34.29,45.57,733.8
2017,10,30,11,18.53,727.28,28.69,10.95,33.36,43.57,739.67
2017,10,30,12,10.05,693.8,29.11,11.17,33.02,46.25,702.55
2017,10,30,13,18.79,577.72,29.14,11.3,33.24,52.89,597.25
2017,10,30,14,16.15,420.45,28.79,11.34,34.05,62.23,435.0
2017,10,30,15,6.65,232.32,28.07,11.4,35.62,73.21,235.52
2017,10,30,16,7.83,43.8,25.39,14.78,52.31,85.11,44.7
2017,10,30,17,1.89,0.0,23.19,12.63,51.51,90.0,0.0
2017,10,30,18,0.63,0.0,22.59,11.72,50.26,90.0,0.0
2017,10,30,19,0.63,0.0,22.45,10.94,48.07,90.0,0.0
2017,10,30,20,2.52,0.0,21.91,10.65,48.74,90.0,0.0
2017,10,30,21,0.55,0.0,20.81,10.79,52.71,90.0,0.0
2017,10,30,22,5.68,0.0,19.82,10.87,56.37,90.0,0.0
2017,10,30,23,5.68,0.0,19.14,10.84,58.72,90.0,0.0
2017,10,31,0,6.93,0.0,18.52,10.83,61.02,90.0,0.0
2017,10,31,1,0.06,0.0,18.06,10.77,62.58,90.0,0.0
2017,10,31,2,2.52,0.0,17.72,10.67,63.46,90.0,0.0
2017,10,31,3,6.3,0.0,17.4,10.57,64.36,90.0,0.0
2017,10,31,4,3.77,0.0,17.02,10.53,65.72,90.0,0.0
2017,10,31,5,3.77,0.0,16.58,10.51,67.46,90.0,0.0
2017,10,31,6,5.12,68.4,16.58,10.85,69.0,83.49,68.93
2017,10,31,7,4.37,271.23,19.39,13.07,66.84,71.67,273.0
2017,10,31,8,2.69,469.92,22.28,12.26,53.14,60.92,471.65
2017,10,31,9,1.0,626.55,24.35,11.76,45.32,51.96,627.33
2017,10,31,10,4.73,720.1,25.94,11.79,41.3,45.87,724.17
2017,10,31,11,6.38,711.72,27.18,11.92,38.79,43.9,714.75
2017,10,31,12,4.05,661.6,27.81,12.03,37.65,46.56,671.6
2017,10,31,13,8.62,549.55,27.91,11.96,37.32,53.17,559.85
2017,10,31,14,11.18,382.38,27.62,11.95,37.89,62.46,392.5
2017,10,31,15,4.91,195.23,26.87,12.21,40.28,73.42,198.73
2017,10,31,16,13.62,33.12,24.97,14.09,51.06,85.27,34.08
2017,10,31,17,1.89,0.0,23.48,12.39,49.8,90.0,0.0
2017,10,31,18,1.89,0.0,23.07,11.87,49.27,90.0,0.0
2017,10,31,19,0.63,0.0,21.88,12.17,54.07,90.0,0.0
2017,10,31,20,1.14,0.0,20.31,12.53,60.99,90.0,0.0
2017,10,31,21,1.65,0.0,19.01,12.67,66.7,90.0,0.0
2017,10,31,22,2.16,0.0,18.28,12.57,69.37,90.0,0.0
2017,10,31,23,3.77,0.0,17.86,12.45,70.69,90.0,0.0
2017,11,1,0,4.19,0.0,17.54,12.35,71.65,90.0,0.0
2017,11,1,1,4.61,0.0,17.28,12.25,72.36,90.0,0.0
2017,11,1,2,3.88,0.0,17.05,12.15,72.94,90.0,0.0
2017,11,1,3,3.14,0.0,16.81,12.07,73.66,90.0,0.0
2017,11,1,4,10.72,0.0,16.58,12.0,74.37,90.0,0.0
2017,11,1,5,29.51,0.0,16.41,11.94,74.91,90.0,0.0
2017,11,1,6,50.28,44.1,16.69,12.09,74.38,83.66,44.1
2017,11,1,7,23.82,182.68,19.41,13.27,67.63,71.86,193.77
2017,11,1,8,3.85,371.45,21.82,13.43,58.92,61.15,374.67
2017,11,1,9,1.92,479.17,23.68,14.29,55.66,52.22,479.88
2017,11,1,10,16.72,556.2,25.21,14.78,52.46,46.18,593.28
2017,11,1,11,15.65,587.08,26.26,15.04,50.11,44.22,606.4
2017,11,1,12,25.47,535.62,26.87,15.18,48.78,46.86,560.28
2017,11,1,13,35.07,446.48,27.06,15.22,48.36,53.43,461.38
2017,11,1,14,24.4,297.1,26.99,15.17,48.45,62.69,307.4
2017,11,1,15,27.18,136.68,26.29,15.41,51.33,73.62,142.73
2017,11,1,16,19.29,24.77,24.57,16.64,61.51,85.42,25.0
2017,11,1,17,1.89,0.0,23.11,15.01,60.39,90.0,0.0
2017,11,1,18,1.57,0.0,22.71,14.52,59.88,90.0,0.0
2017,11,1,19,1.26,0.0,21.64,14.6,64.29,90.0,0.0
2017,11,1,20,1.26,0.0,20.15,14.81,71.39,90.0,0.0
2017,11,1,21,3.39,0.0,18.95,14.88,77.34,90.0,0.0
2017,11,1,22,3.14,0.0,18.29,14.83,80.37,90.0,0.0
2017,11,1,23,5.04,0.0,17.9,14.71,81.74,90.0,0.0
2017,11,2,0,5.04,0.0,17.64,14.52,82.07,90.0,0.0
2017,11,2,1,0.74,0.0,17.46,14.26,81.67,90.0,0.0
2017,11,2,2,3.14,0.0,17.37,13.99,80.72,90.0,0.0
2017,11,2,3,6.3,0.0,17.2,13.77,80.34,90.0,0.0
2017,11,2,4,6.92,0.0,16.96,13.59,80.64,90.0,0.0
2017,11,2,5,10.07,0.0,16.74,13.47,81.18,90.0,0.0
2017,11,2,6,13.74,35.62,16.88,13.58,81.0,83.83,35.47
2017,11,2,7,20.82,156.1,19.31,14.71,74.76,72.06,159.75
2017,11,2,8,9.44,313.15,21.64,14.84,65.25,61.37,317.45
2017,11,2,9,3.9,480.02,23.53,15.12,59.25,52.49,483.38
2017,11,2,10,3.61,554.7,25.11,14.96,53.42,46.48,556.85
2017,11,2,11,31.04,540.8,26.31,14.83,49.34,44.53,595.4
2017,11,2,12,24.15,520.97,26.99,14.55,46.52,47.16,564.1
2017,11,2,13,21.94,467.55,27.18,14.32,45.33,53.7,474.58
2017,11,2,14,13.67,320.8,26.89,14.22,45.82,62.92,323.9
2017,11,2,15,14.86,151.6,26.28,14.41,48.07,73.81,154.02
2017,11,2,16,15.45,25.58,24.7,15.62,57.21,85.57,26.2
2017,11,2,17,4.99,0.0,23.27,14.25,56.89,90.0,0.0
2017,11,2,18,1.26,0.0,22.57,14.02,58.53,90.0,0.0
2017,11,2,19,4.4,0.0,21.61,13.96,61.84,90.0,0.0
2017,11,2,20,6.29,0.0,20.7,13.98,65.48,90.0,0.0
2017,11,2,21,6.29,0.0,19.87,13.97,68.86,90.0,0.0
2017,11,2,22,10.3,0.0,19.15,13.87,71.59,90.0,0.0
2017,11,2,23,8.81,0.0,18.67,13.66,72.74,90.0,0.0
2017,11,3,0,4.54,0.0,18.4,13.39,72.72,90.0,0.0
2017,11,3,1,10.07,0.0,18.31,13.11,71.78,90.0,0.0
2017,11,3,2,10.06,0.0,18.38,12.82,70.14,90.0,0.0
2017,11,3,3,16.97,0.0,18.35,12.58,69.17,90.0,0.0
2017,11,3,4,19.98,0.0,18.15,12.43,69.33,90.0,0.0
2017,11,3,5,20.03,0.0,17.86,12.34,70.2,90.0,0.0
2017,11,3,6,23.09,44.75,17.72,12.54,71.8,84.0,45.25
2017,11,3,7,41.22,199.12,19.82,14.49,71.54,72.25,212.38
2017,11,3,8,50.56,381.2,22.48,14.09,59.09,61.6,402.45
2017,11,3,9,28.31,502.4,24.54,14.35,53.11,52.75,555.2
2017,11,3,10,21.29,602.33,26.12,14.52,48.84,46.78,657.78
2017,11,3,11,41.66,588.1,27.14,14.72,46.61,44.84,636.2
2017,11,3,12,38.29,557.2,27.71,14.97,45.79,47.46,600.38
2017,11,3,13,27.74,447.65,27.85,15.18,46.04,53.96,495.48
2017,11,3,14,12.04,341.23,27.37,15.25,47.55,63.14,347.55
2017,11,3,15,5.5,166.38,26.62,15.58,50.71,74.0,167.6
2017,11,3,16,4.4,27.7,24.67,16.94,62.17,85.71,27.85
2017,11,3,17,1.26,0.0,23.45,15.18,59.69,90.0,0.0
2017,11,3,18,1.89,0.0,23.08,14.75,59.37,90.0,0.0
2017,11,3,19,5.03,0.0,22.29,14.67,61.96,90.0,0.0
2017,11,3,20,8.8,0.0,21.56,14.58,64.44,90.0,0.0
2017,11,3,21,1.47,0.0,20.36,14.57,69.32,90.0,0.0
2017,11,3,22,8.17,0.0,19.6,14.44,72.04,90.0,0.0
2017,11,3,23,8.81,0.0,19.02,14.24,73.82,90.0,0.0
2017,11,4,0,8.17,0.0,18.72,13.99,73.97,90.0,0.0
2017,11,4,1,0.35,0.0,18.67,13.67,72.67,90.0,0.0
2017,11,4,2,5.65,0.0,18.8,13.29,70.36,90.0,0.0
2017,11,4,3,6.28,0.0,18.72,12.93,69.0,90.0,0.0
2017,11,4,4,4.4,0.0,18.63,12.58,67.84,90.0,0.0
2017,11,4,5,4.4,0.0,18.44,12.28,67.31,90.0,0.0
2017,11,4,6,3.14,49.65,18.39,12.28,67.52,84.17,49.9
2017,11,4,7,1.34,235.48,20.67,14.7,68.73,72.45,236.0
2017,11,4,8,1.03,401.75,23.66,13.83,54.08,61.83,402.23
2017,11,4,9,0.72,555.12,26.11,14.13,47.71,53.02,555.47
2017,11,4,10,0.41,652.1,27.62,14.46,44.62,47.07,652.3
2017,11,4,11,0.1,707.95,28.49,14.74,43.19,45.15,708.0
2017,11,4,12,4.64,663.7,28.92,14.94,42.67,47.75,668.08
2017,11,4,13,12.06,548.9,29.01,14.86,42.22,54.21,555.22
2017,11,4,14,11.21,382.67,28.64,14.83,43.07,63.36,388.9
2017,11,4,15,2.53,203.62,27.81,15.12,46.02,74.19,205.0
2017,11,4,16,5.22,30.23,25.48,16.93,59.3,85.84,30.45
2017,11,4,17,3.14,0.0,23.63,15.2,59.14,90.0,0.0
2017,11,4,18,3.77,0.0,23.37,14.54,57.58,90.0,0.0
2017,11,4,19,2.52,0.0,22.92,14.25,58.14,90.0,0.0
2017,11,4,20,5.04,0.0,21.57,14.29,63.26,90.0,0.0
2017,11,4,21,3.77,0.0,20.44,14.24,67.62,90.0,0.0
2017,11,4,22,6.07,0.0,19.76,14.07,69.78,90.0,0.0
2017,11,4,23,10.09,0.0,19.39,13.81,70.14,90.0,0.0
2017,11,5,0,8.19,0.0,19.35,13.45,68.71,90.0,0.0
2017,11,5,1,11.33,0.0,19.58,13.01,65.79,90.0,0.0
2017,11,5,2,0.2,0.0,19.83,12.55,62.87,90.0,0.0
2017,11,5,3,14.48,0.0,19.69,12.16,61.85,90.0,0.0
2017,11,5,4,16.99,0.0,19.63,11.82,60.67,90.0,0.0
2017,11,5,5,13.23,0.0,19.5,11.52,59.96,90.0,0.0
2017,11,5,6,3.77,52.22,19.44,11.53,60.17,84.33,52.5
2017,11,5,7,1.53,238.43,21.57,14.34,63.79,72.64,239.15
2017,11,5,8,0.77,421.25,24.79,13.21,48.55,62.05,421.6
2017,11,5,9,4.26,572.0,27.0,13.59,43.6,53.28,574.28
2017,11,5,10,0.07,667.62,28.21,13.78,41.14,47.37,667.65
2017,11,5,11,4.2,725.78,29.02,13.89,39.53,45.46,729.42
2017,11,5,12,8.85,678.9,29.45,13.64,37.99,48.03,686.58
2017,11,5,13,6.02,562.9,29.52,13.21,36.78,54.46,575.45
2017,11,5,14,10.5,400.02,29.08,12.96,37.12,63.57,409.33
2017,11,5,15,2.82,208.68,28.14,13.11,39.6,74.37,210.1
2017,11,5,16,3.14,33.28,25.24,15.54,55.2,85.97,33.47
2017,11,5,17,5.09,0.0,22.62,13.91,57.92,90.0,0.0
2017,11,5,18,10.15,0.0,21.88,13.3,58.15,90.0,0.0
2017,11,5,19,9.49,0.0,21.11,12.94,59.57,90.0,0.0
2017,11,5,20,12.63,0.0,20.08,12.76,62.77,90.0,0.0
2017,11,5,21,1.03,0.0,19.22,12.57,65.37,90.0,0.0
2017,11,5,22,22.7,0.0,18.69,12.33,66.56,90.0,0.0
2017,11,5,23,18.28,0.0,18.43,12.1,66.6,90.0,0.0
2017,11,6,0,22.04,0.0,18.4,11.91,65.84,90.0,0.0
2017,11,6,1,2.11,0.0,18.47,11.76,64.94,90.0,0.0
2017,11,6,2,21.41,0.0,18.62,11.6,63.66,90.0,0.0
2017,11,6,3,24.56,0.0,18.6,11.45,63.08,90.0,0.0
2017,11,6,4,27.07,0.0,18.86,11.3,61.5,90.0,0.0
2017,11,6,5,20.15,0.0,19.04,11.13,60.13,90.0,0.0
2017,11,6,6,4.63,49.0,19.03,11.25,60.64,84.49,49.22
2017,11,6,7,6.5,229.7,20.66,13.62,64.29,72.83,233.88
2017,11,6,8,2.04,418.8,23.75,12.63,49.8,62.28,419.9
2017,11,6,9,9.22,573.85,26.26,11.8,40.52,53.54,579.95
2017,11,6,10,4.22,669.05,27.55,11.84,37.67,47.65,675.2
2017,11,6,11,12.96,651.08,28.43,11.82,35.79,45.75,661.78
2017,11,6,12,18.18,584.97,28.86,11.83,34.91,48.31,619.22
2017,11,6,13,17.3,486.88,28.82,11.98,35.35,54.71,508.67
2017,11,6,14,10.32,346.5,28.28,12.37,37.43,63.78,353.38
2017,11,6,15,10.04,163.82,26.54,14.23,46.87,74.54,167.18
2017,11,6,16,25.38,24.0,23.45,15.13,59.67,86.1,25.2
2017,11,6,17,9.6,0.0,21.49,13.8,61.63,90.0,0.0
2017,11,6,18,10.78,0.0,20.68,13.41,63.15,90.0,0.0
2017,11,6,19,16.4,0.0,19.96,13.12,64.72,90.0,0.0
2017,11,6,20,15.76,0.0,19.35,12.84,66.07,90.0,0.0
2017,11,6,21,7.45,0.0,18.94,12.58,66.57,90.0,0.0
2017,11,6,22,15.76,0.0,18.78,12.28,65.94,90.0,0.0
2017,11,6,23,18.28,0.0,18.67,12.03,65.3,90.0,0.0
2017,11,7,0,20.16,0.0,18.57,11.82,64.81,90.0,0.0
2017,11,7,1,20.79,0.0,18.43,11.65,64.64,90.0,0.0
2017,11,7,2,9.44,0.0,18.27,11.48,64.54,90.0,0.0
2017,11,7,3,22.04,0.0,18.52,11.3,62.81,90.0,0.0
2017,11,7,4,24.56,0.0,18.42,11.17,62.7,90.0,0.0
2017,11,7,5,25.79,0.0,18.01,11.15,64.23,90.0,0.0
2017,11,7,6,3.14,44.25,17.57,11.33,66.87,84.66,44.38
2017,11,7,7,5.85,210.5,19.04,13.26,69.35,73.03,212.55
